"time","heart_rate"
2015-04-03 15:45:09,85
2015-04-03 15:45:14,83
2015-04-03 15:45:19,83
2015-04-03 15:45:24,85
2015-04-03 15:45:29,87
2015-04-03 15:45:34,87
2015-04-03 15:45:39,88
2015-04-03 15:45:44,83
2015-04-03 15:45:49,80
2015-04-03 15:45:54,84
2015-04-03 15:45:59,87
2015-04-03 15:46:04,86
2015-04-03 15:46:09,83
2015-04-03 15:46:14,85
2015-04-03 15:46:19,86
2015-04-03 15:46:24,87
2015-04-03 15:46:29,93
2015-04-03 15:46:34,98
2015-04-03 15:46:39,95
2015-04-03 15:46:44,91
2015-04-03 15:46:49,88
2015-04-03 15:46:54,86
2015-04-03 15:46:59,89
2015-04-03 15:47:04,89
2015-04-03 15:47:09,97
2015-04-03 15:47:14,85
2015-04-03 15:47:19,77
2015-04-03 15:47:24,85
2015-04-03 15:47:29,82
2015-04-03 15:47:34,83
2015-04-03 15:47:39,87
2015-04-03 15:47:44,82
2015-04-03 15:47:49,81
2015-04-03 15:47:54,83
2015-04-03 15:47:59,84
2015-04-03 15:48:04,81
2015-04-03 15:48:09,86
2015-04-03 15:48:14,85
2015-04-03 15:48:19,86
2015-04-03 15:48:24,89
2015-04-03 15:48:29,83
2015-04-03 15:48:34,84
2015-04-03 15:48:39,85
2015-04-03 15:48:44,88
2015-04-03 15:48:49,86
2015-04-03 15:48:54,87
2015-04-03 15:48:59,86
2015-04-03 15:49:04,84
2015-04-03 15:49:09,86
2015-04-03 15:49:14,89
2015-04-03 15:49:19,93
2015-04-03 15:49:24,85
2015-04-03 15:49:29,85
2015-04-03 15:49:34,84
2015-04-03 15:49:39,85
2015-04-03 15:49:44,89
2015-04-03 15:49:49,86
2015-04-03 15:49:54,87
2015-04-03 15:49:59,79
2015-04-03 15:50:04,77
2015-04-03 15:50:09,85
2015-04-03 15:50:14,85
2015-04-03 15:50:19,81
2015-04-03 15:50:24,85
2015-04-03 15:50:29,89
2015-04-03 15:50:34,89
2015-04-03 15:50:39,91
2015-04-03 15:50:44,88
2015-04-03 15:50:49,83
2015-04-03 15:50:54,78
2015-04-03 15:50:59,78
2015-04-03 15:51:04,83
2015-04-03 15:51:09,81
2015-04-03 15:51:14,83
2015-04-03 15:51:19,81
2015-04-03 15:51:24,81
2015-04-03 15:51:29,82
2015-04-03 15:51:34,82
2015-04-03 15:51:39,82
2015-04-03 15:51:44,81
2015-04-03 15:51:49,79
2015-04-03 15:51:54,82
2015-04-03 15:51:59,82
2015-04-03 15:52:04,83
2015-04-03 15:52:09,86
2015-04-03 15:52:14,85
2015-04-03 15:52:19,86
2015-04-03 15:52:24,85
2015-04-03 15:52:29,86
2015-04-03 15:52:34,83
2015-04-03 15:52:39,82
2015-04-03 15:52:44,85
2015-04-03 15:52:49,84
2015-04-03 15:52:54,87
2015-04-03 15:52:59,86
2015-04-03 15:53:04,89
2015-04-03 15:53:09,82
2015-04-03 15:53:14,88
2015-04-03 15:53:19,93
2015-04-03 15:53:24,82
2015-04-03 15:53:29,83
2015-04-03 15:53:34,83
2015-04-03 15:53:39,82
2015-04-03 15:53:44,81
2015-04-03 15:53:49,82
2015-04-03 15:53:54,80
2015-04-03 15:53:59,82
2015-04-03 15:54:04,82
2015-04-03 15:54:09,83
2015-04-03 15:54:14,80
2015-04-03 15:54:19,77
2015-04-03 15:54:24,77
2015-04-03 15:54:29,72
2015-04-03 15:54:34,79
2015-04-03 15:54:39,76
2015-04-03 15:54:44,85
2015-04-03 15:54:49,85
2015-04-03 15:54:54,75
2015-04-03 15:54:59,79
2015-04-03 15:55:04,80
2015-04-03 15:55:09,76
2015-04-03 15:55:14,79
2015-04-03 15:55:19,83
2015-04-03 15:55:24,86
2015-04-03 15:55:29,87
2015-04-03 15:55:34,87
2015-04-03 15:55:39,86
2015-04-03 15:55:44,77
2015-04-03 15:55:49,80
2015-04-03 15:55:54,83
2015-04-03 15:55:59,83
2015-04-03 15:56:04,83
2015-04-03 15:56:09,89
2015-04-03 15:56:14,83
2015-04-03 15:56:19,81
2015-04-03 15:56:24,84
2015-04-03 15:56:29,84
2015-04-03 15:56:34,81
2015-04-03 15:56:39,82
2015-04-03 15:56:44,84
2015-04-03 15:56:49,84
2015-04-03 15:56:54,86
2015-04-03 15:56:59,86
2015-04-03 15:57:04,81
2015-04-03 15:57:09,82
2015-04-03 15:57:14,79
2015-04-03 15:57:19,80
2015-04-03 15:57:24,83
2015-04-03 15:57:29,88
2015-04-03 15:57:34,92
2015-04-03 15:57:39,87
2015-04-03 15:57:44,78
2015-04-03 15:57:49,82
2015-04-03 15:57:54,72
2015-04-03 15:57:59,79
2015-04-03 15:58:04,88
2015-04-03 15:58:09,80
2015-04-03 15:58:14,82
2015-04-03 15:58:19,86
2015-04-03 15:58:24,84
2015-04-03 15:58:29,79
2015-04-03 15:58:34,80
2015-04-03 15:58:39,81
2015-04-03 15:58:44,80
2015-04-03 15:58:49,81
2015-04-03 15:58:54,84
2015-04-03 15:58:59,81
2015-04-03 15:59:04,83
2015-04-03 15:59:09,81
2015-04-03 15:59:14,83
2015-04-03 15:59:19,83
2015-04-03 15:59:24,86
2015-04-03 15:59:29,79
2015-04-03 15:59:34,83
2015-04-03 15:59:39,88
2015-04-03 15:59:44,85
2015-04-03 15:59:49,87
2015-04-03 15:59:54,83
2015-04-03 15:59:59,84
2015-04-03 16:00:04,86
2015-04-03 16:00:09,88
2015-04-03 16:00:14,85
2015-04-03 16:00:19,84
2015-04-03 16:00:24,89
2015-04-03 16:00:29,78
2015-04-03 16:00:34,78
2015-04-03 16:00:39,78
2015-04-03 16:00:44,83
2015-04-03 16:00:49,85
2015-04-03 16:00:54,87
2015-04-03 16:00:59,85
2015-04-03 16:01:04,82
2015-04-03 16:01:09,79
2015-04-03 16:01:14,79
2015-04-03 16:01:19,79
2015-04-03 16:01:24,84
2015-04-03 16:01:29,84
2015-04-03 16:01:34,83
2015-04-03 16:01:39,78
2015-04-03 16:01:44,80
2015-04-03 16:01:49,82
2015-04-03 16:01:54,86
2015-04-03 16:01:59,91
2015-04-03 16:02:04,88
2015-04-03 16:02:09,85
2015-04-03 16:02:14,83
2015-04-03 16:02:19,84
2015-04-03 16:02:24,83
2015-04-03 16:02:29,81
2015-04-03 16:02:34,83
2015-04-03 16:02:39,80
2015-04-03 16:02:44,86
2015-04-03 16:02:49,82
2015-04-03 16:02:54,78
2015-04-03 16:02:59,80
2015-04-03 16:03:04,81
2015-04-03 16:03:09,85
2015-04-03 16:03:14,90
2015-04-03 16:03:19,85
2015-04-03 16:03:24,82
2015-04-03 16:03:29,74
2015-04-03 16:03:34,74
2015-04-03 16:03:39,76
2015-04-03 16:03:44,82
2015-04-03 16:03:49,80
2015-04-03 16:03:54,81
2015-04-03 16:03:59,82
2015-04-03 16:04:04,80
2015-04-03 16:04:09,83
2015-04-03 16:04:14,81
2015-04-03 16:04:19,82
2015-04-03 16:04:24,79
2015-04-03 16:04:29,83
2015-04-03 16:04:34,83
2015-04-03 16:04:39,80
2015-04-03 16:04:44,86
2015-04-03 16:04:49,85
2015-04-03 16:04:54,88
2015-04-03 16:04:59,85
2015-04-03 16:05:04,87
2015-04-03 16:05:09,88
2015-04-03 16:05:14,87
2015-04-03 16:05:19,90
2015-04-03 16:05:24,91
2015-04-03 16:05:29,82
2015-04-03 16:05:34,80
2015-04-03 16:05:39,87
2015-04-03 16:05:44,89
2015-04-03 16:05:49,91
2015-04-03 16:05:54,86
2015-04-03 16:05:59,87
2015-04-03 16:06:04,89
2015-04-03 16:06:09,84
2015-04-03 16:06:14,85
2015-04-03 16:06:19,88
2015-04-03 16:06:24,83
2015-04-03 16:06:29,85
2015-04-03 16:06:34,85
2015-04-03 16:06:39,89
2015-04-03 16:06:44,84
2015-04-03 16:06:49,80
2015-04-03 16:06:54,92
2015-04-03 16:06:59,88
2015-04-03 16:07:04,90
2015-04-03 16:07:09,87
2015-04-03 16:07:14,82
2015-04-03 16:07:19,88
2015-04-03 16:07:24,89
2015-04-03 16:07:29,77
2015-04-03 16:07:34,77
2015-04-03 16:07:39,82
2015-04-03 16:07:44,84
2015-04-03 16:07:49,85
2015-04-03 16:07:54,88
2015-04-03 16:07:59,77
2015-04-03 16:08:04,77
2015-04-03 16:08:09,76
2015-04-03 16:08:14,80
2015-04-03 16:08:19,77
2015-04-03 16:08:24,79
2015-04-03 16:08:29,81
2015-04-03 16:08:34,84
2015-04-03 16:08:39,84
2015-04-03 16:08:44,82
2015-04-03 16:08:49,82
2015-04-03 16:08:54,88
2015-04-03 16:08:59,83
2015-04-03 16:09:04,83
2015-04-03 16:09:09,85
2015-04-03 16:09:14,83
2015-04-03 16:09:19,90
2015-04-03 16:09:24,91
2015-04-03 16:09:29,83
2015-04-03 16:09:34,82
2015-04-03 16:09:39,89
2015-04-03 16:09:44,83
2015-04-03 16:09:49,85
2015-04-03 16:09:54,82
2015-04-03 16:09:59,78
2015-04-03 16:10:04,85
2015-04-03 16:10:09,81
2015-04-03 16:10:14,81
2015-04-03 16:10:19,84
2015-04-03 16:10:24,88
2015-04-03 16:10:29,89
2015-04-03 16:10:34,94
2015-04-03 16:10:39,88
2015-04-03 16:10:44,92
2015-04-03 16:10:49,89
2015-04-03 16:10:54,86
2015-04-03 16:10:59,90
2015-04-03 16:11:04,93
2015-04-03 16:11:09,96
2015-04-03 16:11:14,86
2015-04-03 16:11:19,82
2015-04-03 16:11:24,83
2015-04-03 16:11:29,74
2015-04-03 16:11:34,78
2015-04-03 16:11:39,84
2015-04-03 16:11:44,82
2015-04-03 16:11:49,82
2015-04-03 16:11:54,81
2015-04-03 16:11:59,76
2015-04-03 16:12:04,79
2015-04-03 16:12:09,79
2015-04-03 16:12:14,82
2015-04-03 16:12:19,82
2015-04-03 16:12:24,80
2015-04-03 16:12:29,83
2015-04-03 16:12:34,83
2015-04-03 16:12:39,83
2015-04-03 16:12:44,84
2015-04-03 16:12:49,84
2015-04-03 16:12:54,88
2015-04-03 16:12:59,85
2015-04-03 16:13:04,89
2015-04-03 16:13:09,82
2015-04-03 16:13:14,75
2015-04-03 16:13:19,78
2015-04-03 16:13:24,82
2015-04-03 16:13:29,81
2015-04-03 16:13:34,78
2015-04-03 16:13:39,82
2015-04-03 16:13:44,82
2015-04-03 16:13:49,82
2015-04-03 16:13:54,78
2015-04-03 16:13:59,79
2015-04-03 16:14:04,82
2015-04-03 16:14:09,87
2015-04-03 16:14:14,78
2015-04-03 16:14:19,75
2015-04-03 16:14:24,79
2015-04-03 16:14:29,84
2015-04-03 16:14:34,87
2015-04-03 16:14:39,85
2015-04-03 16:14:44,84
2015-04-03 16:14:49,85
2015-04-03 16:14:54,81
2015-04-03 16:14:59,81
2015-04-03 16:15:04,82
2015-04-03 16:15:09,82
2015-04-03 16:15:14,84
2015-04-03 16:15:19,86
2015-04-03 16:15:24,86
2015-04-03 16:15:29,82
2015-04-03 16:15:34,82
2015-04-03 16:15:39,83
2015-04-03 16:15:44,83
2015-04-03 16:15:49,85
2015-04-03 16:15:54,84
2015-04-03 16:15:59,86
2015-04-03 16:16:04,90
2015-04-03 16:16:09,81
2015-04-03 16:16:14,94
2015-04-03 16:16:19,91
2015-04-03 16:16:24,90
2015-04-03 16:16:29,84
2015-04-03 16:16:34,81
2015-04-03 16:16:39,80
2015-04-03 16:16:44,82
2015-04-03 16:16:49,80
2015-04-03 16:16:54,85
2015-04-03 16:16:59,81
2015-04-03 16:17:04,86
2015-04-03 16:17:09,86
2015-04-03 16:17:14,80
2015-04-03 16:17:19,79
2015-04-03 16:17:24,77
2015-04-03 16:17:29,78
2015-04-03 16:17:34,79
2015-04-03 16:17:39,80
2015-04-03 16:17:44,85
2015-04-03 16:17:49,84
2015-04-03 16:17:54,82
2015-04-03 16:17:59,81
2015-04-03 16:18:04,79
2015-04-03 16:18:09,79
2015-04-03 16:18:14,80
2015-04-03 16:18:19,80
2015-04-03 16:18:24,82
2015-04-03 16:18:29,86
2015-04-03 16:18:34,86
2015-04-03 16:18:39,84
2015-04-03 16:18:44,82
2015-04-03 16:18:49,81
2015-04-03 16:18:54,80
2015-04-03 16:18:59,76
2015-04-03 16:19:04,76
2015-04-03 16:19:09,80
2015-04-03 16:19:14,83
2015-04-03 16:19:19,84
2015-04-03 16:19:24,87
2015-04-03 16:19:29,81
2015-04-03 16:19:34,81
2015-04-03 16:19:39,85
2015-04-03 16:19:44,83
2015-04-03 16:19:49,80
2015-04-03 16:19:54,92
2015-04-03 16:19:59,90
2015-04-03 16:20:04,84
2015-04-03 16:20:09,80
2015-04-03 16:20:14,85
2015-04-03 16:20:19,87
2015-04-03 16:20:24,81
2015-04-03 16:20:29,80
2015-04-03 16:20:34,81
2015-04-03 16:20:39,83
2015-04-03 16:20:44,79
2015-04-03 16:20:49,84
2015-04-03 16:20:54,83
2015-04-03 16:20:59,79
2015-04-03 16:21:04,81
2015-04-03 16:21:09,84
2015-04-03 16:21:14,84
2015-04-03 16:21:19,84
2015-04-03 16:21:24,89
2015-04-03 16:21:29,86
2015-04-03 16:21:34,84
2015-04-03 16:21:39,84
2015-04-03 16:21:44,88
2015-04-03 16:21:49,81
2015-04-03 16:21:54,83
2015-04-03 16:21:59,83
2015-04-03 16:22:04,84
2015-04-03 16:22:09,77
2015-04-03 16:22:14,87
2015-04-03 16:22:19,85
2015-04-03 16:22:24,83
2015-04-03 16:22:29,78
2015-04-03 16:22:34,79
2015-04-03 16:22:39,79
2015-04-03 16:22:44,78
2015-04-03 16:22:49,76
2015-04-03 16:22:54,76
2015-04-03 16:22:59,79
2015-04-03 16:23:04,82
2015-04-03 16:23:09,97
2015-04-03 16:23:14,108
2015-04-03 16:23:19,107
2015-04-03 16:23:24,96
2015-04-03 16:23:29,95
2015-04-03 16:23:34,94
2015-04-03 16:23:39,98
2015-04-03 16:23:44,90
2015-04-03 16:23:49,85
2015-04-03 16:23:54,81
2015-04-03 16:23:59,78
2015-04-03 16:24:04,79
2015-04-03 16:24:09,80
2015-04-03 16:24:14,79
2015-04-03 16:24:19,80
2015-04-03 16:24:24,78
2015-04-03 16:24:29,81
2015-04-03 16:24:34,81
2015-04-03 16:24:39,81
2015-04-03 16:24:44,78
2015-04-03 16:24:49,78
2015-04-03 16:24:54,76
2015-04-03 16:24:59,83
2015-04-03 16:25:04,99
2015-04-03 16:25:09,108
2015-04-03 16:25:14,99
2015-04-03 16:25:19,99
2015-04-03 16:25:24,91
2015-04-03 16:25:29,93
2015-04-03 16:25:34,91
2015-04-03 16:25:39,85
2015-04-03 16:25:44,91
2015-04-03 16:25:49,92
2015-04-03 16:25:54,100
2015-04-03 16:25:59,87
2015-04-03 16:26:04,83
2015-04-03 16:26:09,91
2015-04-03 16:26:14,76
2015-04-03 16:26:19,84
2015-04-03 16:26:24,92
2015-04-03 16:26:29,93
2015-04-03 16:26:34,90
2015-04-03 16:26:39,91
2015-04-03 16:26:44,96
2015-04-03 16:26:49,98
2015-04-03 16:26:54,83
2015-04-03 16:26:59,84
2015-04-03 16:27:04,90
2015-04-03 16:27:09,91
2015-04-03 16:27:14,92
2015-04-03 16:27:19,94
2015-04-03 16:27:24,90
2015-04-03 16:27:29,90
2015-04-03 16:27:34,85
2015-04-03 16:27:39,95
2015-04-03 16:27:44,85
2015-04-03 16:27:49,91
2015-04-03 16:27:54,92
2015-04-03 16:27:59,88
2015-04-03 16:28:04,96
2015-04-03 16:28:09,85
2015-04-03 16:28:14,93
2015-04-03 16:28:19,93
2015-04-03 16:28:24,99
2015-04-03 16:28:29,99
2015-04-03 16:28:34,98
2015-04-03 16:28:39,101
2015-04-03 16:28:44,83
2015-04-03 16:28:49,85
2015-04-03 16:28:54,95
2015-04-03 16:28:59,88
2015-04-03 16:29:04,89
2015-04-03 16:29:09,92
2015-04-03 16:29:14,84
2015-04-03 16:29:19,83
2015-04-03 16:29:24,84
2015-04-03 16:29:29,83
2015-04-03 16:29:34,83
2015-04-03 16:29:39,82
2015-04-03 16:29:44,82
2015-04-03 16:29:49,85
2015-04-03 16:29:54,80
2015-04-03 16:29:59,78
2015-04-03 16:30:04,82
2015-04-03 16:30:09,83
2015-04-03 16:30:14,85
2015-04-03 16:30:19,83
2015-04-03 16:30:24,83
2015-04-03 16:30:29,84
2015-04-03 16:30:34,85
2015-04-03 16:30:39,85
2015-04-03 16:30:44,86
2015-04-03 16:30:49,87
2015-04-03 16:30:54,88
2015-04-03 16:30:59,92
2015-04-03 16:31:04,86
2015-04-03 16:31:09,86
2015-04-03 16:31:14,87
2015-04-03 16:31:19,85
2015-04-03 16:31:24,83
2015-04-03 16:31:29,76
2015-04-03 16:31:34,81
2015-04-03 16:31:39,85
2015-04-03 16:31:44,86
2015-04-03 16:31:49,83
2015-04-03 16:31:54,88
2015-04-03 16:31:59,84
2015-04-03 16:32:04,83
2015-04-03 16:32:09,77
2015-04-03 16:32:14,74
2015-04-03 16:32:19,74
2015-04-03 16:32:24,79
2015-04-03 16:32:29,76
2015-04-03 16:32:34,75
2015-04-03 16:32:39,79
2015-04-03 16:32:44,79
2015-04-03 16:32:49,81
2015-04-03 16:32:54,83
2015-04-03 16:32:59,83
2015-04-03 16:33:04,81
2015-04-03 16:33:09,83
2015-04-03 16:33:14,81
2015-04-03 16:33:19,83
2015-04-03 16:33:24,83
2015-04-03 16:33:29,77
2015-04-03 16:33:34,79
2015-04-03 16:33:39,82
2015-04-03 16:33:44,83
2015-04-03 16:33:49,85
2015-04-03 16:33:54,91
2015-04-03 16:33:59,87
2015-04-03 16:34:04,82
2015-04-03 16:34:09,85
2015-04-03 16:34:14,82
2015-04-03 16:34:19,80
2015-04-03 16:34:24,83
2015-04-03 16:34:29,87
2015-04-03 16:34:34,89
2015-04-03 16:34:39,86
2015-04-03 16:34:44,82
2015-04-03 16:34:49,81
2015-04-03 16:34:54,82
2015-04-03 16:34:59,85
2015-04-03 16:35:04,86
2015-04-03 16:35:09,88
2015-04-03 16:35:14,88
2015-04-03 16:35:19,85
2015-04-03 16:35:24,87
2015-04-03 16:35:29,83
2015-04-03 16:35:34,83
2015-04-03 16:35:39,84
2015-04-03 16:35:44,84
2015-04-03 16:35:49,85
2015-04-03 16:35:54,84
2015-04-03 16:35:59,86
2015-04-03 16:36:04,89
2015-04-03 16:36:09,84
2015-04-03 16:36:14,86
2015-04-03 16:36:19,84
2015-04-03 16:36:24,85
2015-04-03 16:36:29,85
2015-04-03 16:36:34,84
2015-04-03 16:36:39,85
2015-04-03 16:36:44,93
2015-04-03 16:36:49,94
2015-04-03 16:36:54,92
2015-04-03 16:36:59,83
2015-04-03 16:37:04,77
2015-04-03 16:37:09,86
2015-04-03 16:37:14,75
2015-04-03 16:37:19,75
2015-04-03 16:37:24,83
2015-04-03 16:37:29,85
2015-04-03 16:37:34,83
2015-04-03 16:37:39,85
2015-04-03 16:37:44,90
2015-04-03 16:37:49,86
2015-04-03 16:37:54,84
2015-04-03 16:37:59,85
2015-04-03 16:38:04,86
2015-04-03 16:38:09,87
2015-04-03 16:38:14,85
2015-04-03 16:38:19,83
2015-04-03 16:38:24,87
2015-04-03 16:38:29,86
2015-04-03 16:38:34,85
2015-04-03 16:38:39,85
2015-04-03 16:38:44,86
2015-04-03 16:38:49,87
2015-04-03 16:38:54,87
2015-04-03 16:38:59,87
2015-04-03 16:39:04,89
2015-04-03 16:39:09,88
2015-04-03 16:39:14,89
2015-04-03 16:39:19,84
2015-04-03 16:39:24,78
2015-04-03 16:39:29,88
2015-04-03 16:39:34,86
2015-04-03 16:39:39,92
2015-04-03 16:39:44,82
2015-04-03 16:39:49,83
2015-04-03 16:39:54,87
2015-04-03 16:39:59,83
2015-04-03 16:40:04,80
2015-04-03 16:40:09,80
2015-04-03 16:40:14,84
2015-04-03 16:40:19,92
2015-04-03 16:40:24,86
2015-04-03 16:40:29,88
2015-04-03 16:40:34,92
2015-04-03 16:40:39,76
2015-04-03 16:40:44,72
2015-04-03 16:40:49,73
2015-04-03 16:40:54,72
2015-04-03 16:40:59,83
2015-04-03 16:41:04,84
2015-04-03 16:41:09,83
2015-04-03 16:41:14,82
2015-04-03 16:41:19,80
2015-04-03 16:41:24,81
2015-04-03 16:41:29,78
2015-04-03 16:41:34,79
2015-04-03 16:41:39,84
2015-04-03 16:41:44,80
2015-04-03 16:41:49,79
2015-04-03 16:41:54,79
2015-04-03 16:41:59,84
2015-04-03 16:42:04,83
2015-04-03 16:42:09,79
2015-04-03 16:42:14,84
2015-04-03 16:42:19,84
2015-04-03 16:42:24,80
2015-04-03 16:42:29,80
2015-04-03 16:42:34,82
2015-04-03 16:42:39,87
2015-04-03 16:42:44,90
2015-04-03 16:42:49,91
2015-04-03 16:42:54,84
2015-04-03 16:42:59,83
2015-04-03 16:43:04,83
2015-04-03 16:43:09,81
2015-04-03 16:43:14,86
2015-04-03 16:43:19,82
2015-04-03 16:43:24,80
2015-04-03 16:43:29,82
2015-04-03 16:43:34,85
2015-04-03 16:43:39,84
2015-04-03 16:43:44,80
2015-04-03 16:43:49,80
2015-04-03 16:43:54,83
2015-04-03 16:43:59,89
2015-04-03 16:44:04,89
2015-04-03 16:44:09,87
2015-04-03 16:44:14,85
2015-04-03 16:44:19,83
2015-04-03 16:44:24,85
2015-04-03 16:44:29,86
2015-04-03 16:44:34,85
2015-04-03 16:44:39,89
2015-04-03 16:44:44,86
2015-04-03 16:44:49,85
2015-04-03 16:44:54,82
2015-04-03 16:44:59,84
2015-04-03 16:45:04,82
2015-04-03 16:45:09,83
2015-04-03 16:45:14,86
2015-04-03 16:45:19,86
2015-04-03 16:45:24,86
2015-04-03 16:45:29,94
2015-04-03 16:45:34,97
2015-04-03 16:45:39,89
2015-04-03 16:45:44,82
2015-04-03 16:45:49,74
2015-04-03 16:45:54,72
2015-04-03 16:45:59,81
2015-04-03 16:46:04,82
2015-04-03 16:46:09,85
2015-04-03 16:46:14,86
2015-04-03 16:46:19,85
2015-04-03 16:46:24,81
2015-04-03 16:46:29,83
2015-04-03 16:46:34,81
2015-04-03 16:46:39,83
2015-04-03 16:46:44,80
2015-04-03 16:46:49,82
2015-04-03 16:46:54,80
2015-04-03 16:46:59,81
2015-04-03 16:47:04,83
2015-04-03 16:47:09,78
2015-04-03 16:47:14,81
2015-04-03 16:47:19,80
2015-04-03 16:47:24,86
2015-04-03 16:47:29,87
2015-04-03 16:47:34,85
2015-04-03 16:47:39,83
2015-04-03 16:47:44,72
2015-04-03 16:47:49,73
2015-04-03 16:47:54,78
2015-04-03 16:47:59,85
2015-04-03 16:48:04,87
2015-04-03 16:48:09,88
2015-04-03 16:48:14,82
2015-04-03 16:48:19,83
2015-04-03 16:48:24,83
2015-04-03 16:48:29,79
2015-04-03 16:48:34,81
2015-04-03 16:48:39,87
2015-04-03 16:48:44,87
2015-04-03 16:48:49,90
2015-04-03 16:48:54,91
2015-04-03 16:48:59,89
2015-04-03 16:49:04,78
2015-04-03 16:49:09,80
2015-04-03 16:49:14,81
2015-04-03 16:49:19,76
2015-04-03 16:49:24,80
2015-04-03 16:49:29,76
2015-04-03 16:49:34,80
2015-04-03 16:49:39,85
2015-04-03 16:49:44,82
2015-04-03 16:49:49,80
2015-04-03 16:49:54,80
2015-04-03 16:49:59,81
2015-04-03 16:50:04,77
2015-04-03 16:50:09,79
2015-04-03 16:50:14,76
2015-04-03 16:50:19,77
2015-04-03 16:50:24,75
2015-04-03 16:50:29,80
2015-04-03 16:50:34,80
2015-04-03 16:50:39,83
2015-04-03 16:50:44,89
2015-04-03 16:50:49,89
2015-04-03 16:50:54,78
2015-04-03 16:50:59,84
2015-04-03 16:51:04,84
2015-04-03 16:51:09,81
2015-04-03 16:51:14,82
2015-04-03 16:51:19,82
2015-04-03 16:51:24,85
2015-04-03 16:51:29,82
2015-04-03 16:51:34,83
2015-04-03 16:51:39,84
2015-04-03 16:51:44,92
2015-04-03 16:51:49,94
2015-04-03 16:51:54,89
2015-04-03 16:51:59,90
2015-04-03 16:52:04,83
2015-04-03 16:52:09,76
2015-04-03 16:52:14,83
2015-04-03 16:52:19,79
2015-04-03 16:52:24,77
2015-04-03 16:52:29,82
2015-04-03 16:52:34,81
2015-04-03 16:52:39,79
2015-04-03 16:52:44,75
2015-04-03 16:52:49,76
2015-04-03 16:52:54,78
2015-04-03 16:52:59,84
2015-04-03 16:53:04,87
2015-04-03 16:53:09,88
2015-04-03 16:53:14,83
2015-04-03 16:53:19,83
2015-04-03 16:53:24,82
2015-04-03 16:53:29,85
2015-04-03 16:53:34,88
2015-04-03 16:53:39,98
2015-04-03 16:53:44,109
2015-04-03 16:53:49,108
2015-04-03 16:53:54,97
2015-04-03 16:53:59,94
2015-04-03 16:54:04,96
2015-04-03 16:54:09,97
2015-04-03 16:54:14,85
2015-04-03 16:54:19,80
2015-04-03 16:54:24,90
2015-04-03 16:54:29,92
2015-04-03 16:54:34,94
2015-04-03 16:54:39,94
2015-04-03 16:54:44,99
2015-04-03 16:54:49,99
2015-04-03 16:54:54,101
2015-04-03 16:54:59,95
2015-04-03 16:55:04,97
2015-04-03 16:55:09,95
2015-04-03 16:55:14,109
2015-04-03 16:55:19,119
2015-04-03 16:55:24,110
2015-04-03 16:55:29,114
2015-04-03 16:55:34,111
2015-04-03 16:55:39,93
2015-04-03 16:55:44,95
2015-04-03 16:55:49,96
2015-04-03 16:55:54,85
2015-04-03 16:55:59,94
2015-04-03 16:56:02,88
2015-04-03 16:56:09,79
2015-04-03 16:56:14,80
2015-04-03 16:56:19,79
2015-04-03 16:56:24,81
2015-04-03 16:56:29,77
2015-04-03 16:56:34,74
2015-04-03 16:56:39,70
2015-04-03 16:56:44,69
2015-04-03 16:56:49,73
2015-04-03 16:56:54,72
2015-04-03 16:56:59,82
2015-04-03 16:57:04,81
2015-04-03 16:57:09,79
2015-04-03 16:57:14,84
2015-04-03 16:57:19,84
2015-04-03 16:57:24,85
2015-04-03 16:57:29,85
2015-04-03 16:57:34,83
2015-04-03 16:57:39,84
2015-04-03 16:57:44,79
2015-04-03 16:57:49,80
2015-04-03 16:57:54,77
2015-04-03 16:57:59,82
2015-04-03 16:58:04,80
2015-04-03 16:58:09,84
2015-04-03 16:58:14,89
2015-04-03 16:58:19,81
2015-04-03 16:58:24,82
2015-04-03 16:58:29,87
2015-04-03 16:58:34,86
2015-04-03 16:58:39,74
2015-04-03 16:58:44,75
2015-04-03 16:58:49,74
2015-04-03 16:58:54,77
2015-04-03 16:58:59,80
2015-04-03 16:59:04,83
2015-04-03 16:59:09,86
2015-04-03 16:59:14,86
2015-04-03 16:59:19,83
2015-04-03 16:59:24,81
2015-04-03 16:59:29,87
2015-04-03 16:59:34,86
2015-04-03 16:59:39,96
2015-04-03 16:59:44,92
2015-04-03 16:59:49,94
2015-04-03 16:59:54,79
2015-04-03 16:59:59,82
2015-04-03 17:00:04,88
2015-04-03 17:00:09,101
2015-04-03 17:00:14,101
2015-04-03 17:00:19,102
2015-04-03 17:00:24,99
2015-04-03 17:00:29,100
2015-04-03 17:00:34,102
2015-04-03 17:00:39,102
2015-04-03 17:00:44,89
2015-04-03 17:00:49,88
2015-04-03 17:00:54,92
2015-04-03 17:00:59,84
2015-04-03 17:01:04,87
2015-04-03 17:01:09,83
2015-04-03 17:01:14,76
2015-04-03 17:01:19,74
2015-04-03 17:01:24,78
2015-04-03 17:01:29,89
2015-04-03 17:01:34,91
2015-04-03 17:01:39,100
2015-04-03 17:01:44,94
2015-04-03 17:01:49,86
2015-04-03 17:01:54,93
2015-04-03 17:01:59,94
2015-04-03 17:02:04,86
2015-04-03 17:02:09,89
2015-04-03 17:02:14,92
2015-04-03 17:02:19,102
2015-04-03 17:02:24,98
2015-04-03 17:02:29,81
2015-04-03 17:02:34,82
2015-04-03 17:02:39,90
2015-04-03 17:02:44,91
